year_month,industry,ratio,country
202104,K-공연,0.3,미국
202105,K-라이프스타일푸드,51.14,미국
202105,K-쇼핑,19.04,미국
202105,K-한식,17.25,미국
202105,K-뷰티웰니스,3.76,미국
202105,K-패션,2.64,미국
202105,K-나이트컬처,3.7,미국
202105,K-문화체험,1.18,미국
202105,K-스포츠,0.98,미국
202105,K-공연,0.32,미국
202106,K-라이프스타일푸드,51.43,미국
202106,K-쇼핑,19.14,미국
202106,K-한식,17.53,미국
202106,K-뷰티웰니스,4.08,미국
202106,K-패션,2.37,미국
202106,K-나이트컬처,3.04,미국
202106,K-문화체험,1.08,미국
202106,K-스포츠,0.93,미국
202106,K-공연,0.39,미국
202107,K-라이프스타일푸드,51.16,미국
202107,K-쇼핑,20.69,미국
202107,K-한식,16.6,미국
202107,K-뷰티웰니스,4.23,미국
202107,K-패션,2.59,미국
202107,K-나이트컬처,2.24,미국
202107,K-문화체험,1.1,미국
202107,K-스포츠,0.97,미국
202107,K-공연,0.41,미국
202108,K-라이프스타일푸드,52.27,미국
202108,K-쇼핑,20.87,미국
202108,K-한식,16.46,미국
202108,K-뷰티웰니스,4.11,미국
202108,K-패션,2.3,미국
202108,K-나이트컬처,2.06,미국
202108,K-문화체험,0.78,미국
202108,K-스포츠,0.86,미국
202108,K-공연,0.3,미국
202109,K-라이프스타일푸드,53.66,미국
202109,K-쇼핑,18.73,미국
202109,K-한식,16.47,미국
202109,K-뷰티웰니스,3.74,미국
202109,K-패션,2.35,미국
202109,K-나이트컬처,2.77,미국
202109,K-문화체험,0.99,미국
202109,K-스포츠,0.86,미국
202109,K-공연,0.41,미국
202110,K-라이프스타일푸드,52.29,미국
202110,K-쇼핑,18.54,미국
202110,K-한식,17.24,미국
202110,K-뷰티웰니스,3.68,미국
202110,K-패션,2.59,미국
202110,K-나이트컬처,3.46,미국
202110,K-문화체험,0.94,미국
202110,K-스포츠,0.87,미국
202110,K-공연,0.39,미국
202111,K-라이프스타일푸드,50.25,미국
202111,K-쇼핑,17.72,미국
202111,K-한식,17.5,미국
202111,K-뷰티웰니스,3.71,미국
202111,K-패션,2.31,미국
202111,K-나이트컬처,6.45,미국
202111,K-문화체험,0.88,미국
202111,K-스포츠,0.81,미국
202111,K-공연,0.37,미국
202112,K-라이프스타일푸드,50.05,미국
202112,K-쇼핑,20.57,미국
202112,K-한식,15.88,미국
202112,K-뷰티웰니스,4.04,미국
202112,K-패션,2.44,미국
202112,K-나이트컬처,4.96,미국
202112,K-문화체험,0.75,미국
202112,K-스포츠,0.66,미국
202112,K-공연,0.64,미국
202201,K-라이프스타일푸드,54.58,미국
202201,K-쇼핑,21.04,미국
202201,K-한식,15.19,미국
202201,K-뷰티웰니스,4.49,미국
202201,K-패션,1.67,미국
202201,K-나이트컬처,1.61,미국
202201,K-문화체험,0.59,미국
202201,K-스포츠,0.62,미국
202201,K-공연,0.22,미국
202202,K-라이프스타일푸드,53.79,미국
202202,K-쇼핑,19.81,미국
202202,K-한식,16.29,미국
202202,K-뷰티웰니스,4.01,미국
202202,K-패션,1.99,미국
202202,K-나이트컬처,2.57,미국
202202,K-문화체험,0.59,미국
202202,K-스포츠,0.72,미국
202202,K-공연,0.23,미국
202203,K-라이프스타일푸드,54.03,미국
202203,K-쇼핑,17.43,미국
202203,K-한식,16.92,미국
202203,K-뷰티웰니스,3.73,미국
202203,K-패션,2.01,미국
202203,K-나이트컬처,4.02,미국
202203,K-문화체험,0.77,미국
202203,K-스포츠,0.7,미국
202203,K-공연,0.38,미국
202204,K-라이프스타일푸드,52.46,미국
202204,K-쇼핑,16.51,미국
202204,K-한식,16.64,미국
202204,K-뷰티웰니스,3.7,미국
202204,K-패션,2.54,미국
202204,K-나이트컬처,6.2,미국
202204,K-문화체험,0.99,미국
202204,K-스포츠,0.69,미국
202204,K-공연,0.26,미국
202205,K-라이프스타일푸드,50.32,미국
202205,K-쇼핑,17.4,미국
202205,K-한식,16.37,미국
202205,K-뷰티웰니스,3.92,미국
202205,K-패션,2.71,미국
202205,K-나이트컬처,6.63,미국
202205,K-문화체험,1.29,미국
202205,K-스포츠,0.81,미국
202205,K-공연,0.56,미국
202206,K-라이프스타일푸드,48.5,미국
202206,K-쇼핑,19.49,미국
202206,K-한식,15.94,미국
202206,K-뷰티웰니스,4.26,미국
202206,K-패션,2.85,미국
202206,K-나이트컬처,5.73,미국
202206,K-문화체험,1.74,미국
202206,K-스포츠,0.87,미국
202206,K-공연,0.61,미국
202207,K-라이프스타일푸드,47.78,미국
202207,K-쇼핑,20.26,미국
202207,K-한식,15.56,미국
202207,K-뷰티웰니스,4.28,미국
202207,K-패션,3.03,미국
202207,K-나이트컬처,5.75,미국
202207,K-문화체험,1.68,미국
202207,K-스포츠,0.97,미국
202207,K-공연,0.69,미국
202208,K-라이프스타일푸드,49.4,미국
202208,K-쇼핑,19.68,미국
202208,K-한식,15.48,미국
202208,K-뷰티웰니스,4.32,미국
202208,K-패션,2.68,미국
202208,K-나이트컬처,5.94,미국
202208,K-문화체험,1.29,미국
202208,K-스포츠,0.81,미국
202208,K-공연,0.4,미국
202209,K-라이프스타일푸드,49.35,미국
202209,K-쇼핑,19.08,미국
202209,K-한식,15.71,미국
202209,K-뷰티웰니스,4.24,미국
202209,K-패션,2.97,미국
202209,K-나이트컬처,6.35,미국
202209,K-문화체험,1.31,미국
202209,K-스포츠,0.75,미국
202209,K-공연,0.25,미국
202210,K-라이프스타일푸드,47.25,미국
202210,K-쇼핑,19.86,미국
202210,K-한식,17.04,미국
202210,K-뷰티웰니스,4.54,미국
202210,K-패션,3.4,미국
202210,K-나이트컬처,5.5,미국
202210,K-문화체험,1.38,미국
202210,K-스포츠,0.75,미국
202210,K-공연,0.28,미국
202211,K-라이프스타일푸드,47.65,미국
202211,K-쇼핑,19.91,미국
202211,K-한식,16.82,미국
202211,K-뷰티웰니스,4.81,미국
202211,K-패션,3.17,미국
202211,K-나이트컬처,5.16,미국
202211,K-문화체험,1.3,미국
202211,K-스포츠,0.72,미국
202211,K-공연,0.45,미국
202212,K-라이프스타일푸드,46.72,미국
202212,K-쇼핑,21.01,미국
202212,K-한식,15.94,미국
202212,K-뷰티웰니스,4.79,미국
202212,K-패션,3.17,미국
202212,K-나이트컬처,6.0,미국
202212,K-문화체험,1.23,미국
202212,K-스포츠,0.69,미국
202212,K-공연,0.46,미국
202301,K-라이프스타일푸드,49.39,미국
202301,K-쇼핑,18.26,미국
202301,K-한식,16.31,미국
202301,K-뷰티웰니스,4.49,미국
202301,K-패션,2.39,미국
202301,K-나이트컬처,7.05,미국
202301,K-문화체험,1.05,미국
202301,K-스포츠,0.7,미국
202301,K-공연,0.38,미국
202302,K-라이프스타일푸드,50.01,미국
202302,K-쇼핑,17.57,미국
202302,K-한식,16.22,미국
202302,K-뷰티웰니스,4.29,미국
202302,K-패션,2.42,미국
202302,K-나이트컬처,7.54,미국
202302,K-문화체험,0.94,미국
202302,K-스포츠,0.68,미국
202302,K-공연,0.35,미국
202303,K-라이프스타일푸드,50.37,미국
202303,K-쇼핑,18.03,미국
202303,K-한식,15.81,미국
202303,K-뷰티웰니스,4.38,미국
202303,K-패션,3.08,미국
202303,K-나이트컬처,6.21,미국
202303,K-문화체험,1.29,미국
202303,K-스포츠,0.62,미국
202303,K-공연,0.22,미국
202304,K-라이프스타일푸드,48.3,미국
202304,K-쇼핑,18.78,미국
202304,K-한식,16.11,미국
202304,K-뷰티웰니스,4.78,미국
202304,K-패션,3.56,미국
202304,K-나이트컬처,5.98,미국
202304,K-문화체험,1.42,미국
202304,K-스포츠,0.7,미국
202304,K-공연,0.37,미국
202305,K-라이프스타일푸드,48.86,미국
202305,K-쇼핑,18.76,미국
202305,K-한식,15.86,미국
202305,K-뷰티웰니스,4.91,미국
202305,K-패션,3.59,미국
202305,K-나이트컬처,5.2,미국
202305,K-문화체험,1.55,미국
202305,K-스포츠,0.77,미국
202305,K-공연,0.51,미국
202306,K-라이프스타일푸드,48.57,미국
202306,K-쇼핑,19.63,미국
202306,K-한식,15.13,미국
202306,K-뷰티웰니스,4.97,미국
202306,K-패션,3.74,미국
202306,K-나이트컬처,4.51,미국
202306,K-문화체험,2.04,미국
202306,K-스포츠,0.85,미국
202306,K-공연,0.56,미국
202307,K-라이프스타일푸드,48.71,미국
202307,K-쇼핑,20.29,미국
202307,K-한식,14.64,미국
202307,K-뷰티웰니스,4.7,미국
202307,K-패션,3.52,미국
202307,K-나이트컬처,4.68,미국
202307,K-문화체험,1.96,미국
202307,K-스포츠,0.87,미국
202307,K-공연,0.63,미국
202308,K-라이프스타일푸드,50.31,미국
202308,K-쇼핑,18.9,미국
202308,K-한식,15.15,미국
202308,K-뷰티웰니스,4.62,미국
202308,K-패션,3.08,미국
202308,K-나이트컬처,5.19,미국
202308,K-문화체험,1.56,미국
202308,K-스포츠,0.78,미국
202308,K-공연,0.41,미국
202309,K-라이프스타일푸드,49.5,미국
202309,K-쇼핑,18.16,미국
202309,K-한식,15.5,미국
202309,K-뷰티웰니스,4.87,미국
202309,K-패션,3.48,미국
202309,K-나이트컬처,5.89,미국
202309,K-문화체험,1.57,미국
202309,K-스포츠,0.73,미국
202309,K-공연,0.29,미국
202310,K-라이프스타일푸드,48.51,미국
202310,K-쇼핑,18.96,미국
202310,K-한식,16.08,미국
202310,K-뷰티웰니스,5.21,미국
202310,K-패션,3.82,미국
202310,K-나이트컬처,4.79,미국
202310,K-문화체험,1.62,미국
202310,K-스포츠,0.74,미국
202310,K-공연,0.28,미국
202311,K-라이프스타일푸드,48.09,미국
202311,K-쇼핑,20.0,미국
202311,K-한식,15.64,미국
202311,K-뷰티웰니스,5.27,미국
202311,K-패션,3.68,미국
202311,K-나이트컬처,4.83,미국
202311,K-문화체험,1.54,미국
202311,K-스포츠,0.64,미국
202311,K-공연,0.3,미국
202312,K-라이프스타일푸드,48.28,미국
202312,K-쇼핑,20.04,미국
202312,K-한식,15.0,미국
202312,K-뷰티웰니스,5.08,미국
202312,K-패션,3.19,미국
202312,K-나이트컬처,5.9,미국
202312,K-문화체험,1.52,미국
202312,K-스포츠,0.68,미국
202312,K-공연,0.31,미국
202401,K-라이프스타일푸드,51.05,미국
202401,K-쇼핑,17.97,미국
202401,K-한식,15.52,미국
202401,K-뷰티웰니스,4.89,미국
202401,K-패션,2.67,미국
202401,K-나이트컬처,5.67,미국
202401,K-문화체험,1.28,미국
202401,K-스포츠,0.7,미국
202401,K-공연,0.25,미국
202402,K-라이프스타일푸드,51.92,미국
202402,K-쇼핑,17.31,미국
202402,K-한식,15.15,미국
202402,K-뷰티웰니스,4.52,미국
202402,K-패션,2.53,미국
202402,K-나이트컬처,6.31,미국
202402,K-문화체험,1.27,미국
202402,K-스포츠,0.7,미국
202402,K-공연,0.27,미국
202403,K-라이프스타일푸드,50.59,미국
202403,K-쇼핑,18.19,미국
202403,K-한식,14.87,미국
202403,K-뷰티웰니스,4.88,미국
202403,K-패션,3.48,미국
202403,K-나이트컬처,5.32,미국
202403,K-문화체험,1.58,미국
202403,K-스포츠,0.7,미국
202403,K-공연,0.39,미국
202404,K-라이프스타일푸드,49.69,미국
202404,K-쇼핑,18.96,미국
202404,K-한식,15.07,미국
202404,K-뷰티웰니스,5.44,미국
202404,K-패션,3.95,미국
202404,K-나이트컬처,4.14,미국
202404,K-문화체험,1.7,미국
202404,K-스포츠,0.72,미국
202404,K-공연,0.33,미국
202405,K-라이프스타일푸드,49.72,미국
202405,K-쇼핑,18.68,미국
202405,K-한식,14.77,미국
202405,K-뷰티웰니스,5.36,미국
202405,K-패션,4.03,미국
202405,K-나이트컬처,4.42,미국
202405,K-문화체험,1.91,미국
202405,K-스포츠,0.76,미국
202405,K-공연,0.34,미국
202406,K-라이프스타일푸드,48.51,미국
202406,K-쇼핑,20.43,미국
202406,K-한식,13.75,미국
202406,K-뷰티웰니스,5.32,미국
202406,K-패션,4.27,미국
202406,K-나이트컬처,4.08,미국
202406,K-문화체험,2.32,미국
202406,K-스포츠,0.84,미국
202406,K-공연,0.48,미국
202407,K-라이프스타일푸드,49.05,미국
202407,K-쇼핑,20.49,미국
202407,K-한식,13.88,미국
202407,K-뷰티웰니스,5.18,미국
202407,K-패션,3.82,미국
202407,K-나이트컬처,3.76,미국
202407,K-문화체험,2.37,미국
202407,K-스포츠,0.87,미국
202407,K-공연,0.58,미국
202408,K-라이프스타일푸드,50.58,미국
202408,K-쇼핑,18.97,미국
202408,K-한식,13.6,미국
202408,K-뷰티웰니스,4.79,미국
202408,K-패션,3.56,미국
202408,K-나이트컬처,5.27,미국
202408,K-문화체험,1.97,미국
202408,K-스포츠,0.78,미국
202408,K-공연,0.48,미국
202409,K-라이프스타일푸드,50.79,미국
202409,K-쇼핑,18.53,미국
202409,K-한식,13.99,미국
202409,K-뷰티웰니스,5.04,미국
202409,K-패션,3.69,미국
202409,K-나이트컬처,4.9,미국
202409,K-문화체험,1.98,미국
202409,K-스포츠,0.74,미국
202409,K-공연,0.34,미국
202410,K-라이프스타일푸드,48.93,미국
202410,K-쇼핑,19.03,미국
202410,K-한식,15.22,미국
202410,K-뷰티웰니스,5.71,미국
202410,K-패션,4.3,미국
202410,K-나이트컬처,3.76,미국
202410,K-문화체험,1.97,미국
202410,K-스포츠,0.73,미국
202410,K-공연,0.35,미국
202411,K-라이프스타일푸드,48.1,미국
202411,K-쇼핑,19.63,미국
202411,K-한식,14.63,미국
202411,K-뷰티웰니스,5.73,미국
202411,K-패션,4.14,미국
202411,K-나이트컬처,4.68,미국
202411,K-문화체험,2.02,미국
202411,K-스포츠,0.65,미국
202411,K-공연,0.42,미국
202412,K-라이프스타일푸드,46.82,미국
202412,K-쇼핑,21.28,미국
202412,K-한식,14.36,미국
202412,K-뷰티웰니스,5.83,미국
202412,K-패션,3.78,미국
202412,K-나이트컬처,4.6,미국
202412,K-문화체험,2.24,미국
202412,K-스포츠,0.7,미국
202412,K-공연,0.39,미국
202501,K-라이프스타일푸드,48.81,미국
202501,K-쇼핑,19.88,미국
202501,K-한식,14.52,미국
202501,K-뷰티웰니스,5.46,미국
202501,K-패션,3.22,미국
202501,K-나이트컬처,4.95,미국
202501,K-문화체험,2.11,미국
202501,K-스포츠,0.76,미국
202501,K-공연,0.31,미국
202502,K-라이프스타일푸드,49.17,미국
202502,K-쇼핑,19.42,미국
202502,K-한식,14.88,미국
202502,K-뷰티웰니스,5.3,미국
202502,K-패션,3.09,미국
202502,K-나이트컬처,5.38,미국
202502,K-문화체험,1.78,미국
202502,K-스포츠,0.7,미국
202502,K-공연,0.28,미국
202503,K-라이프스타일푸드,48.54,미국
202503,K-쇼핑,19.78,미국
202503,K-한식,14.1,미국
202503,K-뷰티웰니스,5.52,미국
202503,K-패션,4.06,미국
202503,K-나이트컬처,4.78,미국
202503,K-문화체험,2.26,미국
202503,K-스포츠,0.69,미국
202503,K-공연,0.26,미국
202504,K-라이프스타일푸드,48.21,미국
202504,K-쇼핑,19.81,미국
202504,K-한식,14.33,미국
202504,K-뷰티웰니스,6.2,미국
202504,K-패션,4.52,미국
202504,K-나이트컬처,3.66,미국
202504,K-문화체험,2.33,미국
202504,K-스포츠,0.71,미국
202504,K-공연,0.24,미국
202505,K-라이프스타일푸드,47.98,미국
202505,K-쇼핑,19.57,미국
202505,K-한식,14.11,미국
202505,K-뷰티웰니스,5.76,미국
202505,K-패션,4.49,미국
202505,K-나이트컬처,4.37,미국
202505,K-문화체험,2.53,미국
202505,K-스포츠,0.76,미국
202505,K-공연,0.42,미국
202506,K-라이프스타일푸드,47.8,미국
202506,K-쇼핑,20.61,미국
202506,K-한식,13.39,미국
202506,K-뷰티웰니스,5.8,미국
202506,K-패션,4.71,미국
202506,K-나이트컬처,3.45,미국
202506,K-문화체험,2.97,미국
202506,K-스포츠,0.85,미국
202506,K-공연,0.41,미국
202507,K-라이프스타일푸드,48.55,미국
202507,K-쇼핑,21.07,미국
202507,K-한식,13.13,미국
202507,K-뷰티웰니스,5.52,미국
202507,K-패션,4.18,미국
202507,K-나이트컬처,3.4,미국
202507,K-문화체험,2.88,미국
202507,K-스포츠,0.84,미국
202507,K-공연,0.43,미국
202508,K-라이프스타일푸드,49.2,미국
202508,K-쇼핑,19.81,미국
202508,K-한식,13.34,미국
202508,K-뷰티웰니스,5.3,미국
202508,K-패션,3.9,미국
202508,K-나이트컬처,4.9,미국
202508,K-문화체험,2.58,미국
202508,K-스포츠,0.78,미국
202508,K-공연,0.2,미국
202509,K-라이프스타일푸드,49.26,미국
202509,K-쇼핑,19.44,미국
202509,K-한식,13.93,미국
202509,K-뷰티웰니스,6.0,미국
202509,K-패션,4.19,미국
202509,K-나이트컬처,3.91,미국
202509,K-문화체험,2.35,미국
202509,K-스포츠,0.74,미국
202509,K-공연,0.18,미국
202510,K-라이프스타일푸드,47.43,미국
202510,K-쇼핑,19.94,미국
202510,K-한식,14.49,미국
202510,K-뷰티웰니스,6.15,미국
202510,K-패션,4.64,미국
202510,K-나이트컬처,4.02,미국
202510,K-문화체험,2.4,미국
202510,K-스포츠,0.74,미국
202510,K-공연,0.19,미국
202511,K-라이프스타일푸드,46.14,미국
202511,K-쇼핑,20.49,미국
202511,K-한식,14.16,미국
202511,K-뷰티웰니스,6.45,미국
202511,K-패션,4.83,미국
202511,K-나이트컬처,4.47,미국
202511,K-문화체험,2.57,미국
202511,K-스포츠,0.69,미국
202511,K-공연,0.21,미국
202512,K-라이프스타일푸드,45.97,미국
202512,K-쇼핑,21.67,미국
202512,K-한식,13.67,미국
202512,K-뷰티웰니스,6.34,미국
202512,K-패션,4.41,미국
202512,K-나이트컬처,4.48,미국
202512,K-문화체험,2.51,미국
202512,K-스포츠,0.71,미국
202512,K-공연,0.23,미국
202601,K-라이프스타일푸드,48.05,미국
202601,K-쇼핑,20.0,미국
202601,K-한식,13.97,미국
202601,K-뷰티웰니스,6.0,미국
202601,K-패션,3.74,미국
202601,K-나이트컬처,4.94,미국
202601,K-문화체험,2.33,미국
202601,K-스포츠,0.79,미국
202601,K-공연,0.17,미국
202602,K-라이프스타일푸드,49.7,미국
202602,K-쇼핑,19.32,미국
202602,K-한식,13.93,미국
202602,K-뷰티웰니스,5.56,미국
202602,K-패션,3.58,미국
202602,K-나이트컬처,4.78,미국
202602,K-문화체험,2.25,미국
202602,K-스포츠,0.72,미국
202602,K-공연,0.16,미국
202603,K-라이프스타일푸드,48.67,미국
202603,K-쇼핑,19.51,미국
202603,K-한식,13.87,미국
202603,K-뷰티웰니스,6.13,미국
202603,K-패션,4.7,미국
202603,K-나이트컬처,3.71,미국
202603,K-문화체험,2.51,미국
202603,K-스포츠,0.71,미국
202603,K-공연,0.19,미국
202604,K-라이프스타일푸드,47.68,미국
202604,K-쇼핑,19.81,미국
202604,K-한식,14.16,미국
202604,K-뷰티웰니스,6.56,미국
202604,K-패션,5.13,미국
202604,K-나이트컬처,3.24,미국
202604,K-문화체험,2.48,미국
202604,K-스포츠,0.74,미국
202604,K-공연,0.19,미국
201801,K-라이프스타일푸드,24.72,중국
201801,K-한식,11.06,중국
201801,K-쇼핑,50.98,중국
201801,K-패션,7.43,중국
201801,K-뷰티웰니스,4.5,중국
201801,K-문화체험,0.3,중국
201801,K-나이트컬처,0.58,중국
201801,K-스포츠,0.17,중국
201801,K-공연,0.25,중국
201802,K-라이프스타일푸드,24.99,중국
201802,K-한식,12.61,중국
201802,K-쇼핑,48.0,중국
201802,K-패션,8.31,중국
201802,K-뷰티웰니스,4.43,중국
201802,K-문화체험,0.45,중국
201802,K-나이트컬처,0.51,중국
201802,K-스포츠,0.36,중국
201802,K-공연,0.34,중국
201803,K-라이프스타일푸드,25.39,중국
201803,K-한식,11.4,중국
201803,K-쇼핑,47.5,중국
201803,K-패션,9.64,중국
201803,K-뷰티웰니스,4.82,중국
201803,K-문화체험,0.35,중국
201803,K-나이트컬처,0.55,중국
201803,K-스포츠,0.18,중국
201803,K-공연,0.19,중국
201804,K-라이프스타일푸드,25.15,중국
201804,K-한식,11.61,중국
201804,K-쇼핑,47.23,중국
201804,K-패션,9.91,중국
201804,K-뷰티웰니스,4.54,중국
201804,K-문화체험,0.46,중국
201804,K-나이트컬처,0.55,중국
201804,K-스포츠,0.25,중국
201804,K-공연,0.3,중국
201805,K-라이프스타일푸드,26.28,중국
201805,K-한식,11.86,중국
201805,K-쇼핑,46.66,중국
201805,K-패션,8.84,중국
201805,K-뷰티웰니스,4.66,중국
201805,K-문화체험,0.47,중국
201805,K-나이트컬처,0.64,중국
201805,K-스포츠,0.31,중국
201805,K-공연,0.28,중국
201806,K-라이프스타일푸드,26.28,중국
201806,K-한식,12.1,중국
201806,K-쇼핑,45.3,중국
201806,K-패션,9.63,중국
201806,K-뷰티웰니스,4.9,중국
201806,K-문화체험,0.51,중국
201806,K-나이트컬처,0.66,중국
201806,K-스포츠,0.36,중국
201806,K-공연,0.25,중국
201807,K-라이프스타일푸드,27.5,중국
201807,K-한식,12.69,중국
201807,K-쇼핑,43.55,중국
201807,K-패션,9.29,중국
201807,K-뷰티웰니스,4.79,중국
201807,K-문화체험,0.72,중국
201807,K-나이트컬처,0.66,중국
201807,K-스포츠,0.47,중국
201807,K-공연,0.34,중국
201808,K-라이프스타일푸드,27.85,중국
201808,K-한식,13.1,중국
201808,K-쇼핑,43.18,중국
201808,K-패션,9.12,중국
201808,K-뷰티웰니스,4.53,중국
201808,K-문화체험,0.75,중국
201808,K-나이트컬처,0.59,중국
201808,K-스포츠,0.54,중국
201808,K-공연,0.34,중국
201809,K-라이프스타일푸드,28.37,중국
201809,K-한식,13.54,중국
201809,K-쇼핑,42.8,중국
201809,K-패션,8.95,중국
201809,K-뷰티웰니스,4.5,중국
201809,K-문화체험,0.52,중국
201809,K-나이트컬처,0.71,중국
201809,K-스포츠,0.39,중국
201809,K-공연,0.22,중국
201810,K-라이프스타일푸드,28.96,중국
201810,K-한식,14.93,중국
201810,K-쇼핑,40.7,중국
201810,K-패션,8.96,중국
201810,K-뷰티웰니스,4.35,중국
201810,K-문화체험,0.69,중국
201810,K-나이트컬처,0.68,중국
201810,K-스포츠,0.41,중국
201810,K-공연,0.33,중국
201811,K-라이프스타일푸드,30.77,중국
201811,K-한식,14.17,중국
201811,K-쇼핑,40.26,중국
201811,K-패션,8.4,중국
201811,K-뷰티웰니스,4.62,중국
201811,K-문화체험,0.52,중국
201811,K-나이트컬처,0.78,중국
201811,K-스포츠,0.25,중국
201811,K-공연,0.23,중국
201812,K-라이프스타일푸드,29.03,중국
201812,K-한식,14.09,중국
201812,K-쇼핑,41.78,중국
201812,K-패션,8.58,중국
201812,K-뷰티웰니스,4.68,중국
201812,K-문화체험,0.53,중국
201812,K-나이트컬처,0.77,중국
201812,K-스포츠,0.29,중국
201812,K-공연,0.25,중국
201901,K-라이프스타일푸드,28.89,중국
201901,K-한식,14.84,중국
201901,K-쇼핑,41.29,중국
201901,K-패션,8.4,중국
201901,K-뷰티웰니스,4.63,중국
201901,K-문화체험,0.46,중국
201901,K-나이트컬처,0.74,중국
201901,K-스포츠,0.51,중국
201901,K-공연,0.24,중국
201902,K-라이프스타일푸드,27.57,중국
201902,K-한식,15.33,중국
201902,K-쇼핑,43.08,중국
201902,K-패션,7.42,중국
201902,K-뷰티웰니스,3.96,중국
201902,K-문화체험,0.64,중국
201902,K-나이트컬처,0.66,중국
201902,K-스포츠,1.0,중국
201902,K-공연,0.35,중국
201903,K-라이프스타일푸드,29.24,중국
201903,K-한식,14.13,중국
201903,K-쇼핑,42.71,중국
201903,K-패션,7.62,중국
201903,K-뷰티웰니스,4.51,중국
201903,K-문화체험,0.51,중국
201903,K-나이트컬처,0.75,중국
201903,K-스포츠,0.26,중국
201903,K-공연,0.28,중국
201904,K-라이프스타일푸드,30.98,중국
201904,K-한식,15.23,중국
201904,K-쇼핑,39.01,중국
201904,K-패션,8.11,중국
201904,K-뷰티웰니스,4.52,중국
201904,K-문화체험,0.65,중국
201904,K-나이트컬처,0.73,중국
201904,K-스포츠,0.37,중국
201904,K-공연,0.4,중국
201905,K-라이프스타일푸드,31.6,중국
201905,K-한식,15.31,중국
201905,K-쇼핑,37.89,중국
201905,K-패션,8.36,중국
201905,K-뷰티웰니스,4.45,중국
201905,K-문화체험,0.73,중국
201905,K-나이트컬처,0.83,중국
201905,K-스포츠,0.47,중국
201905,K-공연,0.35,중국
201906,K-라이프스타일푸드,32.17,중국
201906,K-한식,15.79,중국
201906,K-쇼핑,36.29,중국
201906,K-패션,8.58,중국
201906,K-뷰티웰니스,4.63,중국
201906,K-문화체험,0.73,중국
201906,K-나이트컬처,0.87,중국
201906,K-스포츠,0.52,중국
201906,K-공연,0.43,중국
201907,K-라이프스타일푸드,33.05,중국
201907,K-한식,16.49,중국
201907,K-쇼핑,34.7,중국
201907,K-패션,8.35,중국
201907,K-뷰티웰니스,4.7,중국
201907,K-문화체험,0.78,중국
201907,K-나이트컬처,0.8,중국
201907,K-스포츠,0.64,중국
201907,K-공연,0.5,중국
201908,K-라이프스타일푸드,32.74,중국
201908,K-한식,16.69,중국
201908,K-쇼핑,36.72,중국
201908,K-패션,6.79,중국
201908,K-뷰티웰니스,4.05,중국
201908,K-문화체험,0.95,중국
201908,K-나이트컬처,0.78,중국
201908,K-스포츠,0.84,중국
201908,K-공연,0.43,중국
201909,K-라이프스타일푸드,34.43,중국
201909,K-한식,16.96,중국
201909,K-쇼핑,35.39,중국
201909,K-패션,6.82,중국
201909,K-뷰티웰니스,3.92,중국
201909,K-문화체험,0.69,중국
201909,K-나이트컬처,0.86,중국
201909,K-스포츠,0.48,중국
201909,K-공연,0.45,중국
201910,K-라이프스타일푸드,35.27,중국
201910,K-한식,18.59,중국
201910,K-쇼핑,31.97,중국
201910,K-패션,7.22,중국
201910,K-뷰티웰니스,4.07,중국
201910,K-문화체험,0.82,중국
201910,K-나이트컬처,0.9,중국
201910,K-스포츠,0.55,중국
201910,K-공연,0.62,중국
201911,K-라이프스타일푸드,36.04,중국
201911,K-한식,17.6,중국
201911,K-쇼핑,33.15,중국
201911,K-패션,6.5,중국
201911,K-뷰티웰니스,4.39,중국
201911,K-문화체험,0.7,중국
201911,K-나이트컬처,0.97,중국
201911,K-스포츠,0.34,중국
201911,K-공연,0.31,중국
201912,K-라이프스타일푸드,35.11,중국
201912,K-한식,17.77,중국
201912,K-쇼핑,32.91,중국
201912,K-패션,7.17,중국
201912,K-뷰티웰니스,4.8,중국
201912,K-문화체험,0.68,중국
201912,K-나이트컬처,0.93,중국
201912,K-스포츠,0.37,중국
201912,K-공연,0.25,중국
202001,K-라이프스타일푸드,34.39,중국
202001,K-한식,17.68,중국
202001,K-쇼핑,31.8,중국
202001,K-패션,6.81,중국
202001,K-뷰티웰니스,6.71,중국
202001,K-문화체험,0.67,중국
202001,K-나이트컬처,0.84,중국
202001,K-스포츠,0.82,중국
202001,K-공연,0.27,중국
202002,K-라이프스타일푸드,40.15,중국
202002,K-한식,13.91,중국
202002,K-쇼핑,30.33,중국
202002,K-패션,3.5,중국
202002,K-뷰티웰니스,9.77,중국
202002,K-문화체험,0.74,중국
202002,K-나이트컬처,0.91,중국
202002,K-스포츠,0.51,중국
202002,K-공연,0.19,중국
202003,K-라이프스타일푸드,47.41,중국
202003,K-한식,13.02,중국
202003,K-쇼핑,30.35,중국
202003,K-패션,2.1,중국
202003,K-뷰티웰니스,4.97,중국
202003,K-문화체험,0.71,중국
202003,K-나이트컬처,0.84,중국
202003,K-스포츠,0.56,중국
202003,K-공연,0.05,중국
202004,K-라이프스타일푸드,46.5,중국
202004,K-한식,14.19,중국
202004,K-쇼핑,29.26,중국
202004,K-패션,2.92,중국
202004,K-뷰티웰니스,4.66,중국
202004,K-문화체험,0.68,중국
202004,K-나이트컬처,1.09,중국
